hour,susceptible,infected,quarantined,recovered,deceased
3487,65498,16073,4144,11437,2848
3488,65394,16177,4144,11437,2848
3489,65320,16251,4144,11437,2848
3490,65271,16300,4144,11437,2848
3491,65216,16355,4144,11437,2848
3492,65184,16387,4144,11437,2848
3493,65123,16448,4144,11437,2848
3494,65042,16529,4144,11437,2848
3495,64972,16599,4144,11437,2848
3496,64890,16681,4144,11437,2848
3497,64832,16739,4144,11437,2848
3498,64753,16818,4144,11437,2848
3499,64640,16931,4144,11437,2848
3500,64546,17025,4144,11437,2848
3501,64441,17130,4144,11437,2848
3502,64347,17224,4144,11437,2848
3503,64347,17224,3515,11951,2963
3504,64347,16388,4351,11951,2963
3505,64347,16388,4351,11951,2963
3506,64347,16388,4351,11951,2963
3507,64347,16388,4351,11951,2963
3508,64347,16388,4351,11951,2963
3509,64347,16388,4351,11951,2963
3510,64347,16388,4351,11951,2963
3511,64214,16521,4351,11951,2963
3512,64091,16644,4351,11951,2963
3513,64040,16695,4351,11951,2963
3514,63986,16749,4351,11951,2963
3515,63930,16805,4351,11951,2963
3516,63871,16864,4351,11951,2963
3517,63826,16909,4351,11951,2963
3518,63753,16982,4351,11951,2963
3519,63698,17037,4351,11951,2963
3520,63638,17097,4351,11951,2963
3521,63570,17165,4351,11951,2963
3522,63496,17239,4351,11951,2963
3523,63376,17359,4351,11951,2963
3524,63267,17468,4351,11951,2963
3525,63155,17580,4351,11951,2963
3526,63039,17696,4351,11951,2963
3527,63039,17696,3773,12409,3083
3528,63039,16834,4635,12409,3083
3529,63039,16834,4635,12409,3083
3530,63039,16834,4635,12409,3083
3531,63039,16834,4635,12409,3083
3532,63039,16834,4635,12409,3083
3533,63039,16834,4635,12409,3083
3534,63039,16834,4635,12409,3083
3535,62919,16954,4635,12409,3083
3536,62789,17084,4635,12409,3083
3537,62741,17132,4635,12409,3083
3538,62687,17186,4635,12409,3083
3539,62626,17247,4635,12409,3083
3540,62549,17324,4635,12409,3083
3541,62483,17390,4635,12409,3083
3542,62439,17434,4635,12409,3083
3543,62381,17492,4635,12409,3083
3544,62315,17558,4635,12409,3083
3545,62262,17611,4635,12409,3083
3546,62175,17698,4635,12409,3083
3547,62086,17787,4635,12409,3083
3548,61967,17906,4635,12409,3083
3549,61867,18006,4635,12409,3083
3550,61772,18101,4635,12409,3083
3551,61772,18101,3981,12935,3211
3552,61772,17272,4810,12935,3211
3553,61772,17272,4810,12935,3211
3554,61772,17272,4810,12935,3211
3555,61772,17272,4810,12935,3211
3556,61772,17272,4810,12935,3211
3557,61772,17272,4810,12935,3211
3558,61772,17272,4810,12935,3211
3559,61647,17397,4810,12935,3211
3560,61533,17511,4810,12935,3211
3561,61464,17580,4810,12935,3211
3562,61411,17633,4810,12935,3211
3563,61353,17691,4810,12935,3211
3564,61287,17757,4810,12935,3211
3565,61225,17819,4810,12935,3211
3566,61164,17880,4810,12935,3211
3567,61107,17937,4810,12935,3211
3568,61044,18000,4810,12935,3211
3569,60983,18061,4810,12935,3211
3570,60905,18139,4810,12935,3211
3571,60768,18276,4810,12935,3211
3572,60659,18385,4810,12935,3211
3573,60527,18517,4810,12935,3211
3574,60408,18636,4810,12935,3211
3575,60408,18636,4137,13468,3351
3576,60408,17758,5015,13468,3351
3577,60408,17758,5015,13468,3351
3578,60408,17758,5015,13468,3351
3579,60408,17758,5015,13468,3351
3580,60408,17758,5015,13468,3351
3581,60408,17758,5015,13468,3351
3582,60408,17758,5015,13468,3351
3583,60277,17889,5015,13468,3351
3584,60164,18002,5015,13468,3351
3585,60091,18075,5015,13468,3351
3586,60026,18140,5015,13468,3351
3587,59971,18195,5015,13468,3351
3588,59900,18266,5015,13468,3351
3589,59841,18325,5015,13468,3351
3590,59763,18403,5015,13468,3351
3591,59697,18469,5015,13468,3351
3592,59637,18529,5015,13468,3351
3593,59591,18575,5015,13468,3351
3594,59502,18664,5015,13468,3351
3595,59396,18770,5015,13468,3351
3596,59282,18884,5015,13468,3351
3597,59180,18986,5015,13468,3351
3598,59056,19110,5015,13468,3351
3599,59056,19110,4293,14056,3485
3600,59056,18250,5153,14056,3485
3601,59056,18250,5153,14056,3485
3602,59056,18250,5153,14056,3485
3603,59056,18250,5153,14056,3485
3604,59056,18250,5153,14056,3485
3605,59056,18250,5153,14056,3485
3606,59056,18250,5153,14056,3485
3607,58944,18362,5153,14056,3485
3608,58816,18490,5153,14056,3485
3609,58761,18545,5153,14056,3485
3610,58709,18597,5153,14056,3485
3611,58634,18672,5153,14056,3485
3612,58581,18725,5153,14056,3485
3613,58513,18793,5153,14056,3485
3614,58438,18868,5153,14056,3485
3615,58380,18926,5153,14056,3485
3616,58314,18992,5153,14056,3485
3617,58241,19065,5153,14056,3485
3618,58133,19173,5153,14056,3485
3619,58017,19289,5153,14056,3485
3620,57928,19378,5153,14056,3485
3621,57816,19490,5153,14056,3485
3622,57706,19600,5153,14056,3485
3623,57706,19600,4315,14738,3641
3624,57706,18695,5220,14738,3641
3625,57706,18695,5220,14738,3641
3626,57706,18695,5220,14738,3641
3627,57706,18695,5220,14738,3641
3628,57706,18695,5220,14738,3641
3629,57706,18695,5220,14738,3641
3630,57706,18695,5220,14738,3641
3631,57581,18820,5220,14738,3641
3632,57449,18952,5220,14738,3641
3633,57388,19013,5220,14738,3641
3634,57341,19060,5220,14738,3641
3635,57288,19113,5220,14738,3641
3636,57207,19194,5220,14738,3641
3637,57136,19265,5220,14738,3641
3638,57063,19338,5220,14738,3641
3639,56990,19411,5220,14738,3641
3640,56935,19466,5220,14738,3641
3641,56876,19525,5220,14738,3641
3642,56773,19628,5220,14738,3641
3643,56656,19745,5220,14738,3641
3644,56539,19862,5220,14738,3641
3645,56428,19973,5220,14738,3641
3646,56309,20092,5220,14738,3641
3647,56309,20092,4331,15466,3802
3648,56309,19190,5233,15466,3802
3649,56309,19190,5233,15466,3802
3650,56309,19190,5233,15466,3802
3651,56309,19190,5233,15466,3802
3652,56309,19190,5233,15466,3802
3653,56309,19190,5233,15466,3802
3654,56309,19190,5233,15466,3802
3655,56180,19319,5233,15466,3802
3656,56046,19453,5233,15466,3802
3657,55995,19504,5233,15466,3802
3658,55925,19574,5233,15466,3802
3659,55853,19646,5233,15466,3802
3660,55793,19706,5233,15466,3802
3661,55722,19777,5233,15466,3802
3662,55663,19836,5233,15466,3802
3663,55605,19894,5233,15466,3802
3664,55547,19952,5233,15466,3802
3665,55480,20019,5233,15466,3802
3666,55390,20109,5233,15466,3802
3667,55275,20224,5233,15466,3802
3668,55149,20350,5233,15466,3802
3669,55030,20469,5233,15466,3802
3670,54909,20590,5233,15466,3802
3671,54909,20590,4380,16145,3976
3672,54909,19669,5301,16145,3976
3673,54909,19669,5301,16145,3976
3674,54909,19669,5301,16145,3976
3675,54909,19669,5301,16145,3976
3676,54909,19669,5301,16145,3976
3677,54909,19669,5301,16145,3976
3678,54909,19669,5301,16145,3976
3679,54740,19838,5301,16145,3976
3680,54607,19971,5301,16145,3976
3681,54543,20035,5301,16145,3976
3682,54492,20086,5301,16145,3976
3683,54436,20142,5301,16145,3976
3684,54359,20219,5301,16145,3976
3685,54300,20278,5301,16145,3976
3686,54208,20370,5301,16145,3976
3687,54145,20433,5301,16145,3976
3688,54067,20511,5301,16145,3976
3689,54003,20575,5301,16145,3976
3690,53905,20673,5301,16145,3976
3691,53782,20796,5301,16145,3976
3692,53645,20933,5301,16145,3976
3693,53513,21065,5301,16145,3976
3694,53383,21195,5301,16145,3976
3695,53383,21195,4487,16795,4140
3696,53383,20218,5464,16795,4140
3697,53383,20218,5464,16795,4140
3698,53383,20218,5464,16795,4140
3699,53383,20218,5464,16795,4140
3700,53383,20218,5464,16795,4140
3701,53383,20218,5464,16795,4140
3702,53383,20218,5464,16795,4140
3703,53239,20362,5464,16795,4140
3704,53116,20485,5464,16795,4140
3705,53035,20566,5464,16795,4140
3706,52958,20643,5464,16795,4140
3707,52880,20721,5464,16795,4140
3708,52805,20796,5464,16795,4140
3709,52738,20863,5464,16795,4140
3710,52664,20937,5464,16795,4140
3711,52593,21008,5464,16795,4140
3712,52507,21094,5464,16795,4140
3713,52424,21177,5464,16795,4140
3714,52313,21288,5464,16795,4140
3715,52208,21393,5464,16795,4140
3716,52102,21499,5464,16795,4140
3717,51970,21631,5464,16795,4140
3718,51840,21761,5464,16795,4140
3719,51840,21761,4585,17516,4298
3720,51840,20750,5596,17516,4298
3721,51840,20750,5596,17516,4298
3722,51840,20750,5596,17516,4298
3723,51840,20750,5596,17516,4298
3724,51840,20750,5596,17516,4298
3725,51840,20750,5596,17516,4298
3726,51840,20750,5596,17516,4298
3727,51690,20900,5596,17516,4298
3728,51564,21026,5596,17516,4298
3729,51498,21092,5596,17516,4298
3730,51427,21163,5596,17516,4298
3731,51361,21229,5596,17516,4298
3732,51279,21311,5596,17516,4298
3733,51213,21377,5596,17516,4298
3734,51147,21443,5596,17516,4298
3735,51063,21527,5596,17516,4298
3736,50983,21607,5596,17516,4298
3737,50913,21677,5596,17516,4298
3738,50817,21773,5596,17516,4298
3739,50672,21918,5596,17516,4298
3740,50528,22062,5596,17516,4298
3741,50397,22193,5596,17516,4298
3742,50267,22323,5596,17516,4298
3743,50267,22323,4688,18235,4487
3744,50267,21283,5728,18235,4487
3745,50267,21283,5728,18235,4487
3746,50267,21283,5728,18235,4487
3747,50267,21283,5728,18235,4487
3748,50267,21283,5728,18235,4487
3749,50267,21283,5728,18235,4487
3750,50267,21283,5728,18235,4487
3751,50121,21429,5728,18235,4487
3752,49959,21591,5728,18235,4487
3753,49886,21664,5728,18235,4487
3754,49823,21727,5728,18235,4487
3755,49744,21806,5728,18235,4487
3756,49673,21877,5728,18235,4487
3757,49604,21946,5728,18235,4487
3758,49525,22025,5728,18235,4487
3759,49462,22088,5728,18235,4487
3760,49382,22168,5728,18235,4487
3761,49297,22253,5728,18235,4487
3762,49188,22362,5728,18235,4487
3763,49054,22496,5728,18235,4487
3764,48919,22631,5728,18235,4487
3765,48805,22745,5728,18235,4487
3766,48677,22873,5728,18235,4487
3767,48677,22873,4887,18901,4662
3768,48677,21774,5986,18901,4662
3769,48677,21774,5986,18901,4662
3770,48677,21774,5986,18901,4662
3771,48677,21774,5986,18901,4662
3772,48677,21774,5986,18901,4662
3773,48677,21774,5986,18901,4662
3774,48677,21774,5986,18901,4662
3775,48523,21928,5986,18901,4662
3776,48393,22058,5986,18901,4662
3777,48332,22119,5986,18901,4662
3778,48256,22195,5986,18901,4662
3779,48163,22288,5986,18901,4662
3780,48097,22354,5986,18901,4662
3781,48014,22437,5986,18901,4662
3782,47924,22527,5986,18901,4662
3783,47845,22606,5986,18901,4662
3784,47778,22673,5986,18901,4662
3785,47687,22764,5986,18901,4662
3786,47577,22874,5986,18901,4662
3787,47452,22999,5986,18901,4662
3788,47319,23132,5986,18901,4662
3789,47168,23283,5986,18901,4662
3790,47001,23450,5986,18901,4662
3791,47001,23450,5061,19654,4834
3792,47001,22292,6219,19654,4834
3793,47001,22292,6219,19654,4834
3794,47001,22292,6219,19654,4834
3795,47001,22292,6219,19654,4834
3796,47001,22292,6219,19654,4834
3797,47001,22292,6219,19654,4834
3798,47001,22292,6219,19654,4834
3799,46851,22442,6219,19654,4834
3800,46681,22612,6219,19654,4834
3801,46601,22692,6219,19654,4834
3802,46533,22760,6219,19654,4834
3803,46451,22842,6219,19654,4834
3804,46388,22905,6219,19654,4834
3805,46306,22987,6219,19654,4834
3806,46221,23072,6219,19654,4834
3807,46145,23148,6219,19654,4834
3808,46068,23225,6219,19654,4834
3809,45974,23319,6219,19654,4834
3810,45850,23443,6219,19654,4834
3811,45695,23598,6219,19654,4834
3812,45554,23739,6219,19654,4834
3813,45406,23887,6219,19654,4834
3814,45262,24031,6219,19654,4834
3815,45262,24031,5316,20377,5014
3816,45262,22766,6581,20377,5014
3817,45262,22766,6581,20377,5014
3818,45262,22766,6581,20377,5014
3819,45262,22766,6581,20377,5014
3820,45262,22766,6581,20377,5014
3821,45262,22766,6581,20377,5014
3822,45262,22766,6581,20377,5014
3823,45108,22920,6581,20377,5014
3824,44947,23081,6581,20377,5014
3825,44876,23152,6581,20377,5014
3826,44808,23220,6581,20377,5014
3827,44743,23285,6581,20377,5014
3828,44671,23357,6581,20377,5014
3829,44590,23438,6581,20377,5014
3830,44519,23509,6581,20377,5014
3831,44441,23587,6581,20377,5014
3832,44359,23669,6581,20377,5014
3833,44286,23742,6581,20377,5014
3834,44182,23846,6581,20377,5014
3835,44037,23991,6581,20377,5014
3836,43893,24135,6581,20377,5014
3837,43748,24280,6581,20377,5014
3838,43594,24434,6581,20377,5014
3839,43594,24434,5619,21141,5212
3840,43594,23181,6872,21141,5212
3841,43594,23181,6872,21141,5212
3842,43594,23181,6872,21141,5212
3843,43594,23181,6872,21141,5212
3844,43594,23181,6872,21141,5212
3845,43594,23181,6872,21141,5212
3846,43594,23181,6872,21141,5212
3847,43425,23350,6872,21141,5212
3848,43270,23505,6872,21141,5212
3849,43202,23573,6872,21141,5212
3850,43130,23645,6872,21141,5212
3851,43060,23715,6872,21141,5212
3852,42972,23803,6872,21141,5212
3853,42890,23885,6872,21141,5212
3854,42808,23967,6872,21141,5212
3855,42719,24056,6872,21141,5212
3856,42627,24148,6872,21141,5212
3857,42543,24232,6872,21141,5212
3858,42417,24358,6872,21141,5212
3859,42271,24504,6872,21141,5212
3860,42126,24649,6872,21141,5212
3861,42000,24775,6872,21141,5212
3862,41859,24916,6872,21141,5212
3863,41859,24916,5886,21936,5403
3864,41859,23658,7144,21936,5403
3865,41859,23658,7144,21936,5403
3866,41859,23658,7144,21936,5403
3867,41859,23658,7144,21936,5403
3868,41859,23658,7144,21936,5403
3869,41859,23658,7144,21936,5403
3870,41859,23658,7144,21936,5403
3871,41707,23810,7144,21936,5403
3872,41583,23934,7144,21936,5403
3873,41517,24000,7144,21936,5403
3874,41436,24081,7144,21936,5403
3875,41344,24173,7144,21936,5403
3876,41278,24239,7144,21936,5403
3877,41198,24319,7144,21936,5403
3878,41118,24399,7144,21936,5403
3879,41046,24471,7144,21936,5403
3880,40969,24548,7144,21936,5403
3881,40888,24629,7144,21936,5403
3882,40763,24754,7144,21936,5403
3883,40605,24912,7144,21936,5403
3884,40445,25072,7144,21936,5403
3885,40320,25197,7144,21936,5403
3886,40180,25337,7144,21936,5403
3887,40180,25337,6064,22812,5607
3888,40180,24140,7261,22812,5607
3889,40180,24140,7261,22812,5607
3890,40180,24140,7261,22812,5607
3891,40180,24140,7261,22812,5607
3892,40180,24140,7261,22812,5607
3893,40180,24140,7261,22812,5607
3894,40180,24140,7261,22812,5607
3895,40001,24319,7261,22812,5607
3896,39852,24468,7261,22812,5607
3897,39785,24535,7261,22812,5607
3898,39714,24606,7261,22812,5607
3899,39644,24676,7261,22812,5607
3900,39550,24770,7261,22812,5607
3901,39491,24829,7261,22812,5607
3902,39416,24904,7261,22812,5607
3903,39347,24973,7261,22812,5607
3904,39267,25053,7261,22812,5607
3905,39195,25125,7261,22812,5607
3906,39073,25247,7261,22812,5607
3907,38932,25388,7261,22812,5607
3908,38793,25527,7261,22812,5607
3909,38635,25685,7261,22812,5607
3910,38489,25831,7261,22812,5607
3911,38489,25831,6129,23685,5866
3912,38489,24548,7412,23685,5866
3913,38489,24548,7412,23685,5866
3914,38489,24548,7412,23685,5866
3915,38489,24548,7412,23685,5866
3916,38489,24548,7412,23685,5866
3917,38489,24548,7412,23685,5866
3918,38489,24548,7412,23685,5866
3919,38307,24730,7412,23685,5866
3920,38158,24879,7412,23685,5866
3921,38082,24955,7412,23685,5866
3922,38003,25034,7412,23685,5866
3923,37939,25098,7412,23685,5866
3924,37864,25173,7412,23685,5866
3925,37783,25254,7412,23685,5866
3926,37703,25334,7412,23685,5866
3927,37630,25407,7412,23685,5866
3928,37551,25486,7412,23685,5866
3929,37467,25570,7412,23685,5866
3930,37343,25694,7412,23685,5866
3931,37201,25836,7412,23685,5866
3932,37021,26016,7412,23685,5866
3933,36871,26166,7412,23685,5866
3934,36722,26315,7412,23685,5866
3935,36722,26315,6249,24608,6106
3936,36722,25024,7540,24608,6106
3937,36722,25024,7540,24608,6106
3938,36722,25024,7540,24608,6106
3939,36722,25024,7540,24608,6106
3940,36722,25024,7540,24608,6106
3941,36722,25024,7540,24608,6106
3942,36722,25024,7540,24608,6106
3943,36541,25205,7540,24608,6106
3944,36411,25335,7540,24608,6106
3945,36341,25405,7540,24608,6106
3946,36266,25480,7540,24608,6106
3947,36194,25552,7540,24608,6106
3948,36118,25628,7540,24608,6106
3949,36047,25699,7540,24608,6106
3950,35976,25770,7540,24608,6106
3951,35892,25854,7540,24608,6106
3952,35804,25942,7540,24608,6106
3953,35726,26020,7540,24608,6106
3954,35587,26159,7540,24608,6106
3955,35448,26298,7540,24608,6106
3956,35288,26458,7540,24608,6106
3957,35153,26593,7540,24608,6106
3958,35021,26725,7540,24608,6106
3959,35021,26725,6301,25594,6359
3960,35021,25394,7632,25594,6359
3961,35021,25394,7632,25594,6359
3962,35021,25394,7632,25594,6359
3963,35021,25394,7632,25594,6359
3964,35021,25394,7632,25594,6359
3965,35021,25394,7632,25594,6359
3966,35021,25394,7632,25594,6359
3967,34861,25554,7632,25594,6359
3968,34709,25706,7632,25594,6359
3969,34645,25770,7632,25594,6359
3970,34574,25841,7632,25594,6359
3971,34502,25913,7632,25594,6359
3972,34416,25999,7632,25594,6359
3973,34346,26069,7632,25594,6359
3974,34265,26150,7632,25594,6359
3975,34194,26221,7632,25594,6359
3976,34121,26294,7632,25594,6359
3977,34034,26381,7632,25594,6359
3978,33917,26498,7632,25594,6359
3979,33749,26666,7632,25594,6359
3980,33605,26810,7632,25594,6359
3981,33486,26929,7632,25594,6359
3982,33358,27057,7632,25594,6359
3983,33358,27057,6401,26564,6620
3984,33358,25728,7730,26564,6620
3985,33358,25728,7730,26564,6620
3986,33358,25728,7730,26564,6620
3987,33358,25728,7730,26564,6620
3988,33358,25728,7730,26564,6620
3989,33358,25728,7730,26564,6620
3990,33358,25728,7730,26564,6620
3991,33171,25915,7730,26564,6620
3992,33031,26055,7730,26564,6620
3993,32968,26118,7730,26564,6620
3994,32900,26186,7730,26564,6620
3995,32814,26272,7730,26564,6620
3996,32751,26335,7730,26564,6620
3997,32678,26408,7730,26564,6620
3998,32591,26495,7730,26564,6620
3999,32509,26577,7730,26564,6620
4000,32445,26641,7730,26564,6620
4001,32365,26721,7730,26564,6620
4002,32254,26832,7730,26564,6620
4003,32120,26966,7730,26564,6620
4004,31975,27111,7730,26564,6620
4005,31849,27237,7730,26564,6620
4006,31732,27354,7730,26564,6620
4007,31732,27354,6505,27550,6859
4008,31732,25984,7875,27550,6859
4009,31732,25984,7875,27550,6859
4010,31732,25984,7875,27550,6859
4011,31732,25984,7875,27550,6859
4012,31732,25984,7875,27550,6859
4013,31732,25984,7875,27550,6859
4014,31732,25984,7875,27550,6859
4015,31570,26146,7875,27550,6859
4016,31431,26285,7875,27550,6859
4017,31357,26359,7875,27550,6859
4018,31271,26445,7875,27550,6859
4019,31208,26508,7875,27550,6859
4020,31120,26596,7875,27550,6859
4021,31050,26666,7875,27550,6859
4022,30972,26744,7875,27550,6859
4023,30880,26836,7875,27550,6859
4024,30806,26910,7875,27550,6859
4025,30733,26983,7875,27550,6859
4026,30606,27110,7875,27550,6859
4027,30463,27253,7875,27550,6859
4028,30332,27384,7875,27550,6859
4029,30182,27534,7875,27550,6859
4030,30037,27679,7875,27550,6859
4031,30037,27679,6631,28557,7096
4032,30037,26283,8027,28557,7096
4033,30037,26283,8027,28557,7096
4034,30037,26283,8027,28557,7096
4035,30037,26283,8027,28557,7096
4036,30037,26283,8027,28557,7096
4037,30037,26283,8027,28557,7096
4038,30037,26283,8027,28557,7096
4039,29865,26455,8027,28557,7096
4040,29715,26605,8027,28557,7096
4041,29623,26697,8027,28557,7096
4042,29544,26776,8027,28557,7096
4043,29454,26866,8027,28557,7096
4044,29375,26945,8027,28557,7096
4045,29301,27019,8027,28557,7096
4046,29218,27102,8027,28557,7096
4047,29136,27184,8027,28557,7096
4048,29047,27273,8027,28557,7096
4049,28970,27350,8027,28557,7096
4050,28853,27467,8027,28557,7096
4051,28705,27615,8027,28557,7096
4052,28558,27762,8027,28557,7096
4053,28422,27898,8027,28557,7096
4054,28300,28020,8027,28557,7096
4055,28300,28020,6719,29606,7355
4056,28300,26562,8177,29606,7355
4057,28300,26562,8177,29606,7355
4058,28300,26562,8177,29606,7355
4059,28300,26562,8177,29606,7355
4060,28300,26562,8177,29606,7355
4061,28300,26562,8177,29606,7355
4062,28300,26562,8177,29606,7355
4063,28134,26728,8177,29606,7355
4064,27969,26893,8177,29606,7355
4065,27894,26968,8177,29606,7355
4066,27827,27035,8177,29606,7355
4067,27742,27120,8177,29606,7355
4068,27676,27186,8177,29606,7355
4069,27601,27261,8177,29606,7355
4070,27511,27351,8177,29606,7355
4071,27428,27434,8177,29606,7355
4072,27339,27523,8177,29606,7355
4073,27272,27590,8177,29606,7355
4074,27158,27704,8177,29606,7355
4075,27010,27852,8177,29606,7355
4076,26836,28026,8177,29606,7355
4077,26668,28194,8177,29606,7355
4078,26529,28333,8177,29606,7355
4079,26529,28333,6910,30601,7627
4080,26529,26849,8394,30601,7627
4081,26529,26849,8394,30601,7627
4082,26529,26849,8394,30601,7627
4083,26529,26849,8394,30601,7627
4084,26529,26849,8394,30601,7627
4085,26529,26849,8394,30601,7627
4086,26529,26849,8394,30601,7627
4087,26375,27003,8394,30601,7627
4088,26223,27155,8394,30601,7627
4089,26156,27222,8394,30601,7627
4090,26075,27303,8394,30601,7627
4091,26004,27374,8394,30601,7627
4092,25932,27446,8394,30601,7627
4093,25866,27512,8394,30601,7627
4094,25790,27588,8394,30601,7627
4095,25711,27667,8394,30601,7627
4096,25632,27746,8394,30601,7627
4097,25559,27819,8394,30601,7627
4098,25463,27915,8394,30601,7627
4099,25325,28053,8394,30601,7627
4100,25180,28198,8394,30601,7627
4101,25046,28332,8394,30601,7627
4102,24911,28467,8394,30601,7627
4103,24911,28467,7030,31703,7889
4104,24911,26922,8575,31703,7889
4105,24911,26922,8575,31703,7889
4106,24911,26922,8575,31703,7889
4107,24911,26922,8575,31703,7889
4108,24911,26922,8575,31703,7889
4109,24911,26922,8575,31703,7889
4110,24911,26922,8575,31703,7889
4111,24717,27116,8575,31703,7889
4112,24563,27270,8575,31703,7889
4113,24478,27355,8575,31703,7889
4114,24398,27435,8575,31703,7889
4115,24311,27522,8575,31703,7889
4116,24225,27608,8575,31703,7889
4117,24133,27700,8575,31703,7889
4118,24050,27783,8575,31703,7889
4119,23966,27867,8575,31703,7889
4120,23876,27957,8575,31703,7889
4121,23790,28043,8575,31703,7889
4122,23673,28160,8575,31703,7889
4123,23532,28301,8575,31703,7889
4124,23398,28435,8575,31703,7889
4125,23255,28578,8575,31703,7889
4126,23121,28712,8575,31703,7889
4127,23121,28712,7223,32787,8157
4128,23121,27152,8783,32787,8157
4129,23121,27152,8783,32787,8157
4130,23121,27152,8783,32787,8157
4131,23121,27152,8783,32787,8157
4132,23121,27152,8783,32787,8157
4133,23121,27152,8783,32787,8157
4134,23121,27152,8783,32787,8157
4135,22968,27305,8783,32787,8157
4136,22831,27442,8783,32787,8157
4137,22754,27519,8783,32787,8157
4138,22689,27584,8783,32787,8157
4139,22617,27656,8783,32787,8157
4140,22548,27725,8783,32787,8157
4141,22466,27807,8783,32787,8157
4142,22392,27881,8783,32787,8157
4143,22311,27962,8783,32787,8157
4144,22233,28040,8783,32787,8157
4145,22143,28130,8783,32787,8157
4146,22035,28238,8783,32787,8157
4147,21896,28377,8783,32787,8157
4148,21762,28511,8783,32787,8157
4149,21602,28671,8783,32787,8157
4150,21454,28819,8783,32787,8157
4151,21454,28819,7433,33854,8440
4152,21454,27146,9106,33854,8440
4153,21454,27146,9106,33854,8440
4154,21454,27146,9106,33854,8440
4155,21454,27146,9106,33854,8440
4156,21454,27146,9106,33854,8440
4157,21454,27146,9106,33854,8440
4158,21454,27146,9106,33854,8440
4159,21290,27310,9106,33854,8440
4160,21152,27448,9106,33854,8440
4161,21073,27527,9106,33854,8440
4162,20981,27619,9106,33854,8440
4163,20888,27712,9106,33854,8440
4164,20802,27798,9106,33854,8440
4165,20710,27890,9106,33854,8440
4166,20638,27962,9106,33854,8440
4167,20562,28038,9106,33854,8440
4168,20484,28116,9106,33854,8440
4169,20409,28191,9106,33854,8440
4170,20302,28298,9106,33854,8440
4171,20168,28432,9106,33854,8440
4172,20029,28571,9106,33854,8440
4173,19913,28687,9106,33854,8440
4174,19777,28823,9106,33854,8440
4175,19777,28823,7709,34963,8728
4176,19777,27127,9405,34963,8728
4177,19777,27127,9405,34963,8728
4178,19777,27127,9405,34963,8728
4179,19777,27127,9405,34963,8728
4180,19777,27127,9405,34963,8728
4181,19777,27127,9405,34963,8728
4182,19777,27127,9405,34963,8728
4183,19630,27274,9405,34963,8728
4184,19513,27391,9405,34963,8728
4185,19442,27462,9405,34963,8728
4186,19382,27522,9405,34963,8728
4187,19317,27587,9405,34963,8728
4188,19235,27669,9405,34963,8728
4189,19166,27738,9405,34963,8728
4190,19108,27796,9405,34963,8728
4191,19047,27857,9405,34963,8728
4192,18980,27924,9405,34963,8728
4193,18921,27983,9405,34963,8728
4194,18821,28083,9405,34963,8728
4195,18689,28215,9405,34963,8728
4196,18572,28332,9405,34963,8728
4197,18445,28459,9405,34963,8728
4198,18309,28595,9405,34963,8728
4199,18309,28595,8005,36110,8981
4200,18309,26932,9668,36110,8981
4201,18309,26932,9668,36110,8981
4202,18309,26932,9668,36110,8981
4203,18309,26932,9668,36110,8981
4204,18309,26932,9668,36110,8981
4205,18309,26932,9668,36110,8981
4206,18309,26932,9668,36110,8981
4207,18151,27090,9668,36110,8981
4208,18029,27212,9668,36110,8981
4209,17957,27284,9668,36110,8981
4210,17899,27342,9668,36110,8981
4211,17845,27396,9668,36110,8981
4212,17776,27465,9668,36110,8981
4213,17700,27541,9668,36110,8981
4214,17650,27591,9668,36110,8981
4215,17579,27662,9668,36110,8981
4216,17518,27723,9668,36110,8981
4217,17448,27793,9668,36110,8981
4218,17350,27891,9668,36110,8981
4219,17265,27976,9668,36110,8981
4220,17143,28098,9668,36110,8981
4221,17009,28232,9668,36110,8981
4222,16885,28356,9668,36110,8981
4223,16885,28356,8142,37299,9318
4224,16885,26658,9840,37299,9318
4225,16885,26658,9840,37299,9318
4226,16885,26658,9840,37299,9318
4227,16885,26658,9840,37299,9318
4228,16885,26658,9840,37299,9318
4229,16885,26658,9840,37299,9318
4230,16885,26658,9840,37299,9318
4231,16763,26780,9840,37299,9318
4232,16639,26904,9840,37299,9318
4233,16567,26976,9840,37299,9318
4234,16498,27045,9840,37299,9318
4235,16435,27108,9840,37299,9318
4236,16375,27168,9840,37299,9318
4237,16292,27251,9840,37299,9318
4238,16230,27313,9840,37299,9318
4239,16156,27387,9840,37299,9318
4240,16097,27446,9840,37299,9318
4241,16036,27507,9840,37299,9318
4242,15931,27612,9840,37299,9318
4243,15828,27715,9840,37299,9318
4244,15705,27838,9840,37299,9318
4245,15580,27963,9840,37299,9318
4246,15487,28056,9840,37299,9318
4247,15487,28056,8297,38491,9669
4248,15487,26344,10009,38491,9669
4249,15487,26344,10009,38491,9669
4250,15487,26344,10009,38491,9669
4251,15487,26344,10009,38491,9669
4252,15487,26344,10009,38491,9669
4253,15487,26344,10009,38491,9669
4254,15487,26344,10009,38491,9669
4255,15345,26486,10009,38491,9669
4256,15229,26602,10009,38491,9669
4257,15169,26662,10009,38491,9669
4258,15116,26715,10009,38491,9669
4259,15050,26781,10009,38491,9669
4260,14999,26832,10009,38491,9669
4261,14942,26889,10009,38491,9669
4262,14875,26956,10009,38491,9669
